"ogs"	"Z_sum"	"w_sum"	"num_sig"	"Z_meta"	"p_meta"	"qval"	"annot"
"ko:K21064"	1.22796049280566	3	2	0.708963321075572	0.478347238636169	1	"ycsE, yitU, ywtE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]"
"ko:K06973"	1.25487286468121	3	2	0.724501186222455	0.468758099180352	1	"K06973; uncharacterized protein"
"ko:K05349"	1.4565017978092	4	2	0.728250898904602	0.466460013388585	1	"bglX; beta-glucosidase [EC:3.2.1.21]"
"ko:K01963"	1.29136311583898	3	0	0.74556884255119	0.45592791032672	1	"accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]"
"ko:K06877"	1.29710154966833	3	0	0.748881928867294	0.453928373167125	1	"K06877; DEAD/DEAH box helicase domain-containing protein"
"ko:K02952"	1.50171107948524	4	0	0.750855539742619	0.452739600011578	1	"RP-S13, rpsM; small subunit ribosomal protein S13"
"ko:K01962"	1.30433434195701	3	0	0.753057783442153	0.451415191632769	1	"accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]"
"ko:K01195"	1.52003433621547	4	2	0.760017168107733	0.447244322794827	1	"uidA, GUSB; beta-glucuronidase [EC:3.2.1.31]"
"ko:K19083"	1.3256688379012	3	2	0.765375260418557	0.44404812028657	1	"braD, bceA; bacitracin transport system ATP-binding protein"
"ko:K13950"	1.54459717298592	4	3	0.772298586492958	0.43993760241232	1	"pabAB; para-aminobenzoate synthetase [EC:2.6.1.85]"
"ko:K01647"	1.33789151012304	3	2	0.772432023516052	0.439858593220782	1	"CS, gltA; citrate synthase [EC:2.3.3.1]"
"ko:K02931"	1.55018211707231	4	0	0.775091058536154	0.438285854747335	1	"RP-L5, MRPL5, rplE; large subunit ribosomal protein L5"
"ko:K00040"	1.5533447617001	4	3	0.776672380850048	0.437352085762605	1	"uxuB; fructuronate reductase [EC:1.1.1.57]"
"ko:K03388"	1.57746433005896	4	2	0.788732165029481	0.430268564260117	1	"hdrA2; heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6]"
"ko:K03335"	1.36744067298264	3	2	0.789492240647369	0.429824363097187	1	"iolE; inosose dehydratase [EC:4.2.1.44]"
"ko:K02895"	1.6072106494523	4	0	0.803605324726149	0.421624946965501	1	"RP-L24, MRPL24, rplX; large subunit ribosomal protein L24"
"ko:K07458"	1.39234355004243	3	0	0.803869923421434	0.42147210172906	1	"vsr; DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]"
"ko:K07720"	1.3932777488039	3	0	0.804409283327845	0.42116064155741	1	"yesN; two-component system, response regulator YesN"
"ko:K19954"	1.40983201397114	3	0	0.81396689277839	0.415663917489294	1	"adh1; alcohol dehydrogenase [EC:1.1.1.-]"
"ko:K00878"	1.41317251005584	3	2	0.815895529092119	0.414559889460428	1	"thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]"
"ko:K03801"	1.4147254353809	3	0	0.816792110946572	0.414047241376625	1	"lipB; lipoyl(octanoyl) transferase [EC:2.3.1.181]"
"ko:K07001"	1.64126790534428	4	2	0.820633952672142	0.411854801992381	1	"K07001; NTE family protein"
"ko:K07304"	1.64432280762147	4	1	0.822161403810733	0.410985042049782	1	"msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]"
"ko:K01953"	1.42449547314885	3	1	0.822432844881891	0.410830592511075	1	"asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]"
"ko:K12287"	1.65099587622568	4	1	0.82549793811284	0.409088952811911	1	"mshQ; MSHA biogenesis protein MshQ"
"ko:K01684"	1.43257657092698	3	0	0.827098468859441	0.408181251999276	1	"dgoD; galactonate dehydratase [EC:4.2.1.6]"
"ko:K01834"	1.65976634463292	4	2	0.82988317231646	0.40660483994155	1	"PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"
"ko:K00187"	1.43955637045863	3	0	0.83112825799793	0.405901177761681	1	"vorB; 2-oxoisovalerate ferredoxin oxidoreductase beta subunit [EC:1.2.7.7]"
"ko:K00177"	1.43955637045863	3	0	0.83112825799793	0.405901177761681	1	"korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]"
"ko:K00848"	1.66368712170446	4	1	0.831843560852229	0.405497252341483	1	"rhaB; rhamnulokinase [EC:2.7.1.5]"
"ko:K18491"	1.44792220263105	3	1	0.835958273454672	0.403178377576573	1	"ESX1; homeobox protein ESX1"
"ko:K01598"	1.45818362638261	3	1	0.841882709219907	0.399853609661297	1	"PPCDC, coaC; phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]"
"ko:K02054"	1.48042974042822	3	1	0.854726509152559	0.392702571349682	1	"ABC.SP.P1; putative spermidine/putrescine transport system permease protein"
"ko:K01250"	1.48609924602521	3	2	0.857999799735155	0.390892574010016	1	"rihA; pyrimidine-specific ribonucleoside hydrolase [EC:3.2.2.-]"
"ko:K01182"	1.72934470339189	4	1	0.864672351695944	0.387218648761709	1	"IMA, malL; oligo-1,6-glucosidase [EC:3.2.1.10]"
"ko:K00712"	1.73286221923596	4	1	0.866431109617978	0.386253789904599	1	"tagE; poly(glycerol-phosphate) alpha-glucosyltransferase [EC:2.4.1.52]"
"ko:K18292"	1.76590654296363	4	0	0.882953271481816	0.377261519321786	1	"E4.1.3.25; (S)-citramalyl-CoA lyase [EC:4.1.3.25]"
"ko:K01387"	1.76964104676214	4	2	0.884820523381071	0.37625343847735	1	"colA; microbial collagenase [EC:3.4.24.3]"
"ko:K02919"	1.77054174131278	4	2	0.885270870656392	0.376010556724604	1	"RP-L36, MRPL36, rpmJ; large subunit ribosomal protein L36"
"ko:K02961"	1.79643092090482	4	0	0.89821546045241	0.369070692533377	1	"RP-S17, MRPS17, rpsQ; small subunit ribosomal protein S17"
"ko:K07502"	1.81584319355981	4	2	0.907921596779906	0.363919646351617	1	"yprB; uncharacterized protein"
"ko:K00278"	1.58474131506982	3	2	0.914950824851484	0.360217446451575	1	"nadB; L-aspartate oxidase [EC:1.4.3.16]"
"ko:K04844"	1.59308095553572	3	0	0.919765718519413	0.357695201505718	1	NA
"ko:K00111"	1.86126416719206	4	2	0.930632083596028	0.352043912389942	1	"glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]"
"ko:K11741"	1.63538908075928	3	1	0.944192326006143	0.345071376020475	1	"sugE; quaternary ammonium compound-resistance protein SugE"
"ko:K21613"	1.63835574634485	3	2	0.945905131180568	0.344196976102648	1	"scmP; N-acetylcysteine deacetylase [EC:3.5.1.-]"
"ko:K07448"	1.8980876261053	4	0	0.949043813052651	0.342598329187325	1	"mrr; restriction system protein"
"ko:K07452"	1.64753659164728	3	1	0.951205694687318	0.341499968181337	1	"mcrB; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]"
"ko:K04720"	1.9030319502794	4	2	0.951515975139699	0.341342512898183	1	"cobD; threonine-phosphate decarboxylase [EC:4.1.1.81]"
"ko:K09684"	1.65129827036027	3	0	0.953377500904867	0.340398836816114	1	"pucR; PucR family transcriptional regulator, purine catabolism regulatory protein"
"ko:K00797"	1.66463448613641	3	0	0.961077168673191	0.336513368441569	1	"speE, SRM, SPE3; spermidine synthase [EC:2.5.1.16]"
"ko:K06978"	1.67302348730923	3	0	0.965920560758548	0.334083933088203	1	"K06978; uncharacterized protein"
"ko:K13498"	1.96743573355186	4	2	0.983717866775932	0.325254252506801	1	"trpCF; indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.1.48 5.3.1.24]"
"ko:K04940"	1.70888640248324	3	0	0.986626024488189	0.323826007321057	1	"odh; opine dehydrogenase [EC:1.5.1.28]"
"ko:K01066"	1.98312495154682	4	0	0.991562475773409	0.32141100169376	1	"aes; acetyl esterase [EC:3.1.1.-]"
"ko:K02994"	1.98981482622612	4	0	0.994907413113062	0.319781297088708	1	"RP-S8, rpsH; small subunit ribosomal protein S8"
"ko:K02283"	1.73577272996638	3	0	1.0021488528981	0.31627170619324	1	"cpaF, tadA; pilus assembly protein CpaF [EC:7.4.2.8]"
"ko:K09992"	1.74566364314946	3	0	1.00785937428688	0.313521977202947	1	"K09992; uncharacterized protein"
"ko:K10200"	1.76513851019849	3	2	1.01910319402007	0.308153977983245	1	"ngcE; N-acetylglucosamine transport system substrate-binding protein"
"ko:K01560"	2.03960083577963	4	3	1.01980041788982	0.307823124970842	1	"E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]"
"ko:K05946"	2.05012450960335	4	2	1.02506225480167	0.305333813960557	1	"tagA, tarA; N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase [EC:2.4.1.187]"
"ko:K02992"	2.0533336929002	4	1	1.0266668464501	0.304577365657874	1	"RP-S7, MRPS7, rpsG; small subunit ribosomal protein S7"
"ko:K02933"	2.054785200192	4	0	1.027392600096	0.304235634531098	1	"RP-L6, MRPL6, rplF; large subunit ribosomal protein L6"
"ko:K00865"	2.07343632422891	4	0	1.03671816211445	0.299867225125948	1	"glxK, garK; glycerate 2-kinase [EC:2.7.1.165]"
"ko:K00600"	1.79831525395037	3	2	1.03825779595606	0.299150051545825	1	"glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]"
"ko:K01744"	1.80092266314763	3	1	1.03976318435798	0.298449937339384	1	"aspA; aspartate ammonia-lyase [EC:4.3.1.1]"
"ko:K00606"	1.8145205513506	3	3	1.04761392877238	0.294816517416571	1	"panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]"
"ko:K00745"	2.10843429116722	4	2	1.05421714558361	0.291783511953667	1	NA
"ko:K02876"	1.82842952960066	3	1	1.0556442811092	0.291130762195363	1	"RP-L15, MRPL15, rplO; large subunit ribosomal protein L15"
"ko:K03312"	1.84628140802336	3	1	1.06595106792209	0.286445762077245	1	"gltS; glutamate:Na+ symporter, ESS family"
"ko:K19424"	2.13315655240398	4	1	1.06657827620199	0.286162314513851	1	"epsF; glycosyltransferase EpsF [EC:2.4.-.-]"
"ko:K17837"	1.86063220485892	3	1	1.07423650433819	0.282716695213531	1	"bla2, blm, ccrA, blaB; metallo-beta-lactamase class B [EC:3.5.2.6]"
"ko:K06926"	2.15735853149086	4	0	1.07867926574543	0.28073073186511	1	"K06926; uncharacterized protein"
"ko:K01299"	1.86995978305188	3	0	1.07962178411878	0.280310636754649	1	"E3.4.17.19; carboxypeptidase Taq [EC:3.4.17.19]"
"ko:K02518"	1.88383598758093	3	1	1.08763321453895	0.276757061683184	1	"infA; translation initiation factor IF-1"
"ko:K02874"	2.18062674389689	4	0	1.09031337194845	0.275575126815517	1	"RP-L14, MRPL14, rplN; large subunit ribosomal protein L14"
"ko:K01193"	2.18434867569109	4	2	1.09217433784555	0.274756479771811	1	"INV, sacA; beta-fructofuranosidase [EC:3.2.1.26]"
"ko:K02988"	2.19721696587023	4	0	1.09860848293512	0.271938875992264	1	"RP-S5, MRPS5, rpsE; small subunit ribosomal protein S5"
"ko:K00441"	2.20081028347438	4	2	1.10040514173719	0.271155639206884	1	"frhB; coenzyme F420 hydrogenase subunit beta [EC:1.12.98.1]"
"ko:K01572"	1.95425888574175	3	3	1.12829189374922	0.259196665805483	1	NA
"ko:K07282"	2.25854363467796	4	2	1.12927181733898	0.258783185858031	1	"capA, pgsA; gamma-polyglutamate biosynthesis protein CapA"
"ko:K01658"	2.26527221487754	4	3	1.13263610743877	0.257367099017583	1	"trpG; anthranilate synthase component II [EC:4.1.3.27]"
"ko:K02041"	1.96997688842936	3	0	1.13736668683203	0.255385027500298	1	"phnC; phosphonate transport system ATP-binding protein [EC:7.3.2.2]"
"ko:K10974"	1.97633871100849	3	1	1.14103968681063	0.253853408072283	1	"codB; cytosine permease"
"ko:K16248"	2.28826325153705	4	2	1.14413162576853	0.252569053688971	1	"gutA, gutP; probable glucitol transport protein GutA"
"ko:K09697"	1.98372349499086	3	0	1.14530329383076	0.252083542011262	1	"natA; sodium transport system ATP-binding protein [EC:7.2.2.4]"
"ko:K03980"	1.98861942630705	3	1	1.1481299610941	0.250914917281735	1	"murJ, mviN; putative peptidoglycan lipid II flippase"
"ko:K06610"	2.29892767678705	4	2	1.14946383839353	0.250364769599447	1	"iolF; MFS transporter, SP family, inositol transporter"
"ko:K21744"	2.06883983914644	3	0	1.19444523804142	0.232303849939663	1	"tipA; MerR family transcriptional regulator, thiopeptide resistance regulator"
"ko:K13954"	2.39138597956322	4	2	1.19569298978161	0.231816388014757	1	"yiaY; alcohol dehydrogenase [EC:1.1.1.1]"
"ko:K03930"	2.07523661648072	3	2	1.19813841915731	0.230863134244759	1	"estA; putative tributyrin esterase [EC:3.1.1.-]"
"ko:K10201"	2.079933033612	3	3	1.20084989685229	0.229809432510592	1	"ngcF; N-acetylglucosamine transport system permease protein"
"ko:K06518"	2.41405385012429	4	2	1.20702692506215	0.227421774922069	1	"cidA; holin-like protein"
"ko:K21481"	2.09666433583848	3	1	1.21050971869663	0.226083363783856	1	"mhuD; heme oxygenase (mycobilin-producing) [EC:1.14.99.57]"
"ko:K13497"	2.42450175717393	4	3	1.21225087858696	0.225416360902222	1	"trpGD; anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]"
"ko:K21681"	2.0999269666782	3	1	1.21239339949021	0.225361826330625	1	"bcs1; ribitol-5-phosphate 2-dehydrogenase (NADP+) / D-ribitol-5-phosphate cytidylyltransferase [EC:1.1.1.405 2.7.7.40]"
"ko:K00390"	2.43286916102003	4	2	1.21643458051002	0.223819417636249	1	"cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]"
"ko:K07717"	2.14780253843265	3	0	1.24003437373025	0.214962680451709	1	"glnK; two-component system, sensor histidine kinase GlnK [EC:2.7.13.3]"
"ko:K04781"	2.14860190945038	3	1	1.24049589080252	0.214792033143884	1	"mbtI, irp9, ybtS; salicylate synthetase [EC:5.4.4.2 4.2.99.21]"
"ko:K06020"	2.48442968604232	4	1	1.24221484302116	0.214157304643221	1	"ettA; energy-dependent translational throttle protein EttA"
"ko:K00086"	2.48515705648934	4	1	1.24257852824467	0.214023186294303	1	"dhaT; 1,3-propanediol dehydrogenase [EC:1.1.1.202]"
"ko:K06905"	2.50671267433323	4	3	1.25335633716661	0.210076054135174	1	"K06905; uncharacterized protein"
"ko:K05982"	2.1741985280502	3	1	1.25527410544147	0.209379271969826	1	"E3.1.21.7, nfi; deoxyribonuclease V [EC:3.1.21.7]"
"ko:K13888"	2.5182779162725	4	3	1.25913895813625	0.207980145004919	1	"macA; membrane fusion protein, macrolide-specific efflux system"
"ko:K05814"	2.1946934049753	3	0	1.26710682815119	0.205117094382005	1	"ugpA; sn-glycerol 3-phosphate transport system permease protein"
"ko:K19082"	2.19969356373035	3	1	1.2699936711544	0.204086884542094	1	"braR, bceR; two-component system, OmpR family, response regulator protein BraR/BceR"
"ko:K05838"	2.21943665733903	3	1	1.28139235156401	0.200055889277448	1	"ybbN; putative thioredoxin"
"ko:K07105"	2.59081786632112	4	2	1.29540893316056	0.195179198010989	1	"K07105; uncharacterized protein"
"ko:K02377"	2.25458248178556	3	1	1.30168380276911	0.193024498784873	1	"TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]"
"ko:K21572"	2.26001265305218	3	1	1.30481891361164	0.191954517227722	1	"susD; starch-binding outer membrane protein, SusD/RagB family"
"ko:K01480"	2.61732576638222	4	1	1.30866288319111	0.190648569804052	1	"speB; agmatinase [EC:3.5.3.11]"
"ko:K18814"	2.2754932872234	3	1	1.31375666191761	0.188928106136437	1	"ictB; putative inorganic carbon (hco3(-)) transporter"
"ko:K01087"	2.28519160970627	3	2	1.31935599101379	0.187050127300487	1	"otsB; trehalose 6-phosphate phosphatase [EC:3.1.3.12]"
"ko:K01629"	2.64772743598672	4	1	1.32386371799336	0.185548309852671	1	"rhaD; rhamnulose-1-phosphate aldolase [EC:4.1.2.19]"
"ko:K07704"	2.29455742565087	3	1	1.32476334737058	0.185249655055536	1	"lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]"
"ko:K07343"	2.65691377263534	4	1	1.32845688631767	0.184027217403195	1	"tfoX; DNA transformation protein and related proteins"
"ko:K13012"	2.66551518969518	4	2	1.33275759484759	0.182611365770873	1	"wbqP; O-antigen biosynthesis protein WbqP"
"ko:K13004"	2.32423721424052	3	1	1.34189898130231	0.179628752113313	1	"wbtD; galacturonosyltransferase WbtD [EC:2.4.1.-]"
"ko:K02231"	2.71750722070351	4	3	1.35875361035175	0.174224677750753	1	"cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]"
"ko:K02881"	2.73514890458814	4	0	1.36757445229407	0.171445317806607	1	"RP-L18, MRPL18, rplR; large subunit ribosomal protein L18"
"ko:K02907"	2.76600257969871	4	1	1.38300128984936	0.166664470395226	1	"RP-L30, MRPL30, rpmD; large subunit ribosomal protein L30"
"ko:K03205"	2.77104631573504	4	1	1.38552315786752	0.165892556413732	1	"virD4, lvhD4; type IV secretion system protein VirD4 [EC:7.4.2.8]"
"ko:K00996"	2.41313415680973	3	1	1.39322365502478	0.163552168695032	1	"rfbP; undecaprenyl-phosphate galactose phosphotransferase [EC:2.7.8.6]"
"ko:K07474"	2.79176337161712	4	1	1.39588168580856	0.162750126538323	1	"xtmA; phage terminase small subunit"
"ko:K09014"	2.43703315057576	3	2	1.40702174550896	0.15942094073598	1	"sufB; Fe-S cluster assembly protein SufB"
"ko:K07213"	2.83051260811259	4	1	1.4152563040563	0.156993361577253	1	"ATOX1, ATX1, copZ, golB; copper chaperone"
"ko:K00765"	2.85886811254862	4	3	1.42943405627431	0.152879515810175	1	"hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]"
"ko:K03488"	2.4914569737059	3	1	1.43844335444347	0.15030829891251	1	"licT, bglG; beta-glucoside operon transcriptional antiterminator"
"ko:K02806"	2.88130089160044	4	0	1.44065044580022	0.149683461156498	1	"ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-]"
"ko:K01227"	2.89140947984144	4	2	1.44570473992072	0.148260034332888	1	"ENGASE; mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]"
"ko:K04752"	2.5179987331577	3	2	1.45376724640774	0.146010847162903	1	"glnK; nitrogen regulatory protein P-II 2"
"ko:K02401"	2.52353235562929	3	2	1.4569620848313	0.145126846544862	1	"flhB; flagellar biosynthesis protein FlhB"
"ko:K13820"	2.52353235562929	3	2	1.4569620848313	0.145126846544862	1	"fliR-flhB; flagellar biosynthesis protein FliR/FlhB"
"ko:K02011"	2.91446250824595	4	1	1.45723125412297	0.145052555990344	1	"afuB, fbpB; iron(III) transport system permease protein"
"ko:K11751"	2.57900702321916	3	3	1.48899039909752	0.136489896946774	1	"ushA; 5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45]"
"ko:K07139"	2.59579768398732	3	3	1.49868449161189	0.133955501834956	1	"K07139; uncharacterized protein"
"ko:K01760"	2.5977067437135	3	1	1.4997866877587	0.133669666755465	1	"metC; cysteine-S-conjugate beta-lyase [EC:4.4.1.13]"
"ko:K00210"	2.61571069604388	3	1	1.51018127448312	0.130997175441242	1	NA
"ko:K00220"	2.61571069604388	3	1	1.51018127448312	0.130997175441242	1	"tyrC; cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]"
"ko:K02483"	2.63736732309841	3	1	1.52268473394279	0.127837599106495	1	"K02483; two-component system, OmpR family, response regulator"
"ko:K00297"	2.65433209089832	3	1	1.53247934719881	0.125404190242108	1	"metF, MTHFR; methylenetetrahydrofolate reductase (NADH) [EC:1.5.1.54]"
"ko:K19222"	3.06843589084257	4	2	1.53421794542129	0.124976044254393	1	"menI, DHNAT; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]"
"ko:K01155"	3.07555796041259	4	1	1.5377789802063	0.12410266474657	1	"E3.1.21.4; type II restriction enzyme [EC:3.1.21.4]"
"ko:K09015"	2.720218118345	3	2	1.57051866288098	0.116294496042836	1	"sufD; Fe-S cluster assembly protein SufD"
"ko:K06951"	2.7253585945046	3	1	1.57348651817549	0.115606207624451	1	"K06951; uncharacterized protein"
"ko:K16213"	3.16201133959935	4	3	1.58100566979967	0.113876741353265	1	"cbe, mbe; cellobiose epimerase [EC:5.1.3.11]"
"ko:K04651"	2.74091221835038	3	0	1.58246640708973	0.11354313526729	1	"hypA, hybF; hydrogenase nickel incorporation protein HypA/HybF"
"ko:K12996"	2.74977417114529	3	1	1.58758285792142	0.112380696997493	1	"rgpA; rhamnosyltransferase [EC:2.4.1.-]"
"ko:K18009"	2.75704074523472	3	0	1.59177821642803	0.111434546411825	1	"budC; meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]"
"ko:K00526"	3.18367155041041	4	2	1.59183577520521	0.111421609423389	1	"E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"
"ko:K20373"	2.77433380792698	3	1	1.60176237082852	0.109208167020173	1	"rgg2; HTH-type transcriptional regulator, SHP2-responsive activator"
"ko:K01201"	2.79325731605032	3	0	1.61268786333754	0.106812338631155	1	"GBA, srfJ; glucosylceramidase [EC:3.2.1.45]"
"ko:K02055"	2.79689988098326	3	1	1.61479089918212	0.106355984656901	1	"ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein"
"ko:K08369"	3.26444410725362	4	2	1.63222205362681	0.102632716545513	1	"ydjE; MFS transporter, putative metabolite:H+ symporter"
"ko:K00980"	2.82766946112366	3	1	1.63255572455903	0.102562469574719	1	"tagD; glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]"
"ko:K02358"	2.83436645410899	3	1	1.63642223526187	0.101751248730533	1	"tuf, TUFM; elongation factor Tu"
"ko:K10797"	2.86015384571044	3	0	1.65131059274466	0.0986751704306574	1	"enr; 2-enoate reductase [EC:1.3.1.31]"
"ko:K04517"	2.86619977132939	3	1	1.65480120952827	0.0979648285691532	1	"tyrA2; prephenate dehydrogenase [EC:1.3.1.12]"
"ko:K20038"	2.87308165086624	3	1	1.6587744645314	0.097161247749634	1	"cutC; choline trimethylamine-lyase [EC:4.3.99.4]"
"ko:K01531"	3.33270457752954	4	1	1.66635228876477	0.0956432677619393	1	"mgtA, mgtB; P-type Mg2+ transporter [EC:7.2.2.14]"
"ko:K03040"	2.90322770931194	3	0	1.67617929949003	0.0937030776271583	1	"rpoA; DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]"
"ko:K00009"	3.36472626969338	4	3	1.68236313484669	0.092498445389298	1	"mtlD; mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]"
"ko:K13637"	2.93104127179927	3	1	1.69223746727921	0.0906007053891145	1	"uxuR; GntR family transcriptional regulator, uxu operon transcriptional repressor"
"ko:K07035"	2.93201655499412	3	3	1.6928005472943	0.0904934384894824	1	"K07035; uncharacterized protein"
"ko:K22100"	3.39485566268556	4	2	1.69742783134278	0.0896158045005016	1	"trpF; 2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one isomerase/dehydratase [EC:4.2.1.160]"
"ko:K03484"	2.94797269380465	3	0	1.70201282833178	0.0887529635030192	1	"scrR; LacI family transcriptional regulator, sucrose operon repressor"
"ko:K01673"	3.40434092425691	4	3	1.70217046212845	0.0887234181856906	1	"cynT, can; carbonic anhydrase [EC:4.2.1.1]"
"ko:K02224"	3.42024979638118	4	3	1.71012489819059	0.0872427795573887	1	"cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]"
"ko:K02530"	2.96910109785549	3	0	1.71421131809808	0.0864899230010119	1	"lacR; DeoR family transcriptional regulator, lactose phosphotransferase system repressor"
"ko:K05601"	3.44674447717943	4	2	1.72337223858971	0.0848212318851097	1	"hcp; hydroxylamine reductase [EC:1.7.99.1]"
"ko:K07149"	3.48766276563488	4	1	1.74383138281744	0.0811884964229218	1	"K07149; uncharacterized protein"
"ko:K03811"	3.5074993885255	4	3	1.75374969426275	0.0794734063504621	1	"pnuC; nicotinamide mononucleotide transporter"
"ko:K01206"	3.50848692969574	4	1	1.75424346484787	0.0793887984477747	1	"FUCA; alpha-L-fucosidase [EC:3.2.1.51]"
"ko:K00042"	3.06864850831496	3	2	1.77168504232399	0.0764468539597772	1	"garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]"
"ko:K02170"	3.07307269510493	3	1	1.77423934775812	0.0760235682544049	1	"bioH; pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]"
"ko:K18197"	3.08854718121775	3	1	1.78317354648093	0.0745580572394311	1	"yesW; rhamnogalacturonan endolyase [EC:4.2.2.23]"
"ko:K00031"	3.1014748756618	3	1	1.7906373543482	0.0733515086053073	1	"IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]"
"ko:K01266"	3.11228281964879	3	1	1.79687732371848	0.072355097327218	1	"dmpA, dap; D-aminopeptidase [EC:3.4.11.19]"
"ko:K05564"	3.11417455515553	3	1	1.79796951772253	0.0721818384144202	1	"phaG; multicomponent K+:H+ antiporter subunit G"
"ko:K07339"	3.12411578241488	3	1	1.80370908795679	0.0712769241142707	1	"hicA; mRNA interferase HicA [EC:3.1.-.-]"
"ko:K20488"	3.13125774328247	3	2	1.80783250098623	0.070632573717486	1	"nisR, spaR; two-component system, OmpR family, lantibiotic biosynthesis response regulator NisR/SpaR"
"ko:K21395"	3.13483772055415	3	2	1.80989940182773	0.0703113889288449	1	"yiaO; TRAP-type transport system periplasmic protein"
"ko:K08974"	3.62243595589672	4	2	1.81121797794836	0.0701071163721168	1	"K08974; putative membrane protein"
"ko:K02474"	3.63363129249099	4	2	1.81681564624549	0.0692453462501899	1	"wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]"
"ko:K00459"	3.14846275059358	3	3	1.81776581658871	0.0690999333606652	1	"ncd2, npd; nitronate monooxygenase [EC:1.13.12.16]"
"ko:K12308"	3.65736639825061	4	3	1.8286831991253	0.0674470807773269	1	"bgaB, lacA; beta-galactosidase [EC:3.2.1.23]"
"ko:K05815"	3.18242915436586	3	3	1.83737632895004	0.0661543587953486	1	"ugpE; sn-glycerol 3-phosphate transport system permease protein"
"ko:K15554"	3.18540907594922	3	1	1.83909678747836	0.065900951453883	1	"ssuC; sulfonate transport system permease protein"
"ko:K01126"	3.20248108172321	3	2	1.84895331460758	0.0644645542192971	1	"E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]"
"ko:K03093"	3.21900184856584	3	0	1.85849158379139	0.0630992374527834	1	"sigI; RNA polymerase sigma factor"
"ko:K02500"	3.71874795753648	4	3	1.85937397876824	0.0629741475176476	1	"hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]"
"ko:K11216"	3.23783540707692	3	0	1.86936514386756	0.0615720305321089	1	"lsrK; autoinducer-2 kinase [EC:2.7.1.189]"
"ko:K01089"	3.73883250352357	4	3	1.86941625176179	0.0615649252616403	1	"hisB; imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]"
